Product_ID,Product_Name,Category,Subcategory,Brand,Launch_Date,Unit_Cost,Selling_Price,Supplier_ID,Product_Rating,Return_Rate,Warranty_Months
P09739,Home Appliances Item 9739,Home Appliances,Kitchen,Brand_10,2022-01-20,7911.39,16634.61,SUP0482,4.0,0.046,36
P09740,Electronics Item 9740,Electronics,Mobiles,Brand_1,2020-12-29,6422.14,10680.42,SUP0241,3.6,0.045,36
P09741,Fashion Item 9741,Fashion,Womenswear,Brand_68,2022-12-04,874.03,1634.81,SUP0223,4.1,0.111,0
P09742,Grocery Item 9742,Grocery,Staples,Brand_61,2023-01-20,241.75,440.88,SUP0101,3.7,0.036,0
P09743,Fashion Item 9743,Fashion,Womenswear,Brand_85,2022-09-10,366.52,625.76,SUP0362,3.4,0.101,0
P09744,Electronics Item 9744,Electronics,Mobiles,Brand_65,2024-03-11,17893.9,23723.28,SUP0296,,0.053,6
P09745,Furniture Item 9745,Furniture,Living Room,Brand_87,2024-12-05,20102.72,34796.06,SUP0188,,0.012,24
P09746,Fashion Item 9746,Fashion,Womenswear,Brand_87,2019-12-28,761.92,946.39,SUP0315,5.0,0.066,0
P09747,Furniture Item 9747,Furniture,Living Room,Brand_47,2019-05-14,4964.18,9483.23,SUP0154,3.7,0.084,6
P09748,Grocery Item 9748,Grocery,Staples,Brand_81,2024-12-28,115.9,204.87,SUP0151,3.5,0.064,0
P09749,Fashion Item 9749,Fashion,Womenswear,Brand_55,2024-03-24,1155.71,2072.23,SUP0200,4.0,0.048,0
P09750,Furniture Item 9750,Furniture,Living Room,Brand_93,2025-12-24,8238.83,11113.12,SUP0246,4.4,0.027,12
P09751,Home Appliances Item 9751,Home Appliances,Kitchen,Brand_50,2021-06-25,7107.37,14496.4,SUP0193,3.5,0.068,6
P09752,Electronics Item 9752,Electronics,Mobiles,Brand_30,2018-04-03,10476.88,17542.12,SUP0455,3.5,0.034,12
P09753,Furniture Item 9753,Furniture,Living Room,Brand_85,2022-04-29,15321.16,21605.25,SUP0285,3.7,0.02,12
P09754,Fashion Item 9754,Fashion,Womenswear,Brand_36,2018-04-11,1004.99,1284.38,SUP0036,3.5,0.158,0
P09755,Fashion Item 9755,Fashion,Womenswear,Brand_32,2020-05-06,950.26,1836.99,SUP0486,4.6,0.056,0
P09756,Furniture Item 9756,Furniture,Living Room,Brand_82,2025-03-02,18740.65,27715.09,SUP0445,3.9,0.046,36
P09757,Fashion Item 9757,Fashion,Womenswear,Brand_47,2022-06-21,853.26,1173.84,SUP0365,4.0,0.076,0
P09758,Electronics Item 9758,Electronics,Mobiles,Brand_52,2020-11-20,16580.87,22829.71,SUP0071,4.0,0.005,24
P09759,Home Appliances Item 9759,Home Appliances,Kitchen,Brand_32,2018-02-23,7870.81,11834.85,SUP0416,2.6,0.148,24
P09760,Grocery Item 9760,Grocery,Staples,Brand_41,2025-02-24,470.34,739.83,SUP0095,3.8,0.039,0
P09761,Fashion Item 9761,Fashion,Womenswear,Brand_53,2021-02-10,2467.6,4507.47,SUP0187,3.5,0.12,0
P09762,Fashion Item 9762,Fashion,Womenswear,Brand_56,2024-04-07,438.68,802.95,SUP0294,4.3,0.13,0
P09763,Furniture Item 9763,Furniture,Living Room,Brand_18,2024-03-06,16546.14,23005.79,SUP0229,4.0,0.008,36
P09764,Home Appliances Item 9764,Home Appliances,Kitchen,Brand_58,2020-08-30,10885.28,14229.35,SUP0330,3.5,0.103,36
P09765,Fashion Item 9765,Fashion,Womenswear,Brand_91,2024-12-12,952.64,1510.96,SUP0235,3.8,0.111,0
P09766,Fashion Item 9766,Fashion,Womenswear,Brand_41,2023-06-20,1048.38,1671.95,SUP0314,4.5,0.079,0
P09767,Home Appliances Item 9767,Home Appliances,Kitchen,Brand_43,2018-02-07,9371.27,11844.5,SUP0263,3.0,0.089,24
P09768,Electronics Item 9768,Electronics,Mobiles,Brand_29,2018-03-03,9928.16,14144.19,SUP0248,3.6,0.008,24
P09769,Home Appliances Item 9769,Home Appliances,Kitchen,Brand_34,2022-09-16,1863.97,3076.35,SUP0386,4.5,0.1,12
P09770,Home Appliances Item 9770,Home Appliances,Kitchen,Brand_85,2025-07-01,2892.55,5628.83,SUP0480,3.9,0.005,36
P09771,Furniture Item 9771,Furniture,Living Room,Brand_26,2021-12-10,10796.86,15519.41,SUP0038,3.1,0.032,24
P09772,Electronics Item 9772,Electronics,Mobiles,Brand_39,2025-12-16,10813.85,13242.11,SUP0412,3.8,0.006,36
P09773,Grocery Item 9773,Grocery,Staples,Brand_66,2023-10-14,220.58,424.95,SUP0463,4.6,0.096,0
P09774,Electronics Item 9774,Electronics,Mobiles,Brand_41,2025-12-28,6149.7,9005.75,SUP0402,3.3,0.052,12
P09775,Electronics Item 9775,Electronics,Mobiles,Brand_35,2020-06-05,7884.26,12876.06,SUP0491,3.3,0.038,24
P09776,Fashion Item 9776,Fashion,Womenswear,Brand_31,2019-11-13,1078.53,1774.5,SUP0397,3.5,0.067,0
P09777,Grocery Item 9777,Grocery,Staples,Brand_86,2019-03-04,307.71,533.29,SUP0350,4.1,0.07,0
P09778,Grocery Item 9778,Grocery,Staples,Brand_53,2023-01-18,385.31,836.27,SUP0493,4.9,0.05,0
P09779,Fashion Item 9779,Fashion,Womenswear,Brand_72,2022-01-08,536.07,1146.45,SUP0396,2.5,0.197,0
P09780,Furniture Item 9780,Furniture,Living Room,Brand_75,2022-03-09,14081.42,17869.88,SUP0052,4.6,0.005,12
P09781,Fashion Item 9781,Fashion,Womenswear,Brand_33,2025-01-03,2725.88,5417.0,SUP0485,3.7,0.071,0
P09782,Electronics Item 9782,Electronics,Mobiles,Brand_33,2024-09-05,17803.8,22381.14,SUP0289,3.3,0.033,12
P09783,Grocery Item 9783,Grocery,Staples,Brand_8,2024-04-19,321.97,629.28,SUP0217,3.9,0.025,0
P09784,Grocery Item 9784,Grocery,Staples,Brand_23,2022-10-24,201.07,414.77,SUP0355,,0.031,0
P09785,Electronics Item 9785,Electronics,Mobiles,Brand_21,2019-06-05,15392.89,27232.71,SUP0474,4.9,0.085,36
P09786,Fashion Item 9786,Fashion,Womenswear,Brand_20,2022-07-03,601.59,1041.05,SUP0331,3.7,0.119,0
P09787,Furniture Item 9787,Furniture,Living Room,Brand_85,2018-09-08,3707.43,6231.82,SUP0267,3.9,0.029,12
P09788,Grocery Item 9788,Grocery,Staples,Brand_61,2018-03-01,118.33,239.88,SUP0093,4.1,0.041,0
P09789,Electronics Item 9789,Electronics,Mobiles,Brand_51,2025-01-18,8517.3,17736.37,SUP0009,5.0,0.078,36
P09790,Electronics Item 9790,Electronics,Mobiles,Brand_65,2023-08-03,14183.27,20844.89,SUP0359,4.4,0.078,24
P09791,Fashion Item 9791,Fashion,Womenswear,Brand_59,2022-05-03,1527.08,2079.96,SUP0408,3.2,0.165,0
P09792,Grocery Item 9792,Grocery,Staples,Brand_48,2023-03-05,295.51,602.44,SUP0142,3.1,0.071,0
P09793,Electronics Item 9793,Electronics,Mobiles,Brand_58,2024-10-06,12736.03,19226.59,SUP0306,4.8,0.065,6
P09794,Electronics Item 9794,Electronics,Mobiles,Brand_79,2018-07-29,4552.39,8993.78,SUP0082,2.8,0.137,12
P09795,Electronics Item 9795,Electronics,Mobiles,Brand_74,2024-05-03,10212.01,14874.95,SUP0389,,0.191,36
P09796,Grocery Item 9796,Grocery,Staples,Brand_73,2023-07-10,150.2,257.42,SUP0404,4.1,0.084,0
P09797,Electronics Item 9797,Electronics,Mobiles,Brand_46,2023-03-11,10850.91,13288.2,SUP0480,3.4,0.005,6
P09798,Fashion Item 9798,Fashion,Womenswear,Brand_99,2020-03-16,2264.63,2991.65,SUP0325,4.2,0.069,0
P09799,Grocery Item 9799,Grocery,Staples,Brand_82,2018-04-19,73.19,91.87,SUP0489,2.3,0.179,0
P09800,Fashion Item 9800,Fashion,Womenswear,Brand_44,2020-06-06,712.32,998.94,SUP0388,3.8,0.072,0
P09801,Grocery Item 9801,Grocery,Staples,Brand_22,2023-07-05,451.45,616.64,SUP0099,3.4,0.052,0
P09802,Fashion Item 9802,Fashion,Womenswear,Brand_54,2018-02-18,1015.11,1635.88,SUP0308,3.3,0.073,0
P09803,Grocery Item 9803,Grocery,Staples,Brand_29,2021-03-11,459.47,948.18,SUP0199,3.1,0.005,0
P09804,Grocery Item 9804,Grocery,Staples,Brand_2,2022-08-19,1553.33,1970.13,SUP0193,3.6,0.009,0
P09805,Electronics Item 9805,Electronics,Mobiles,Brand_61,2018-06-30,9334.05,14156.3,SUP0328,3.9,0.013,12
P09806,Electronics Item 9806,Electronics,Mobiles,Brand_75,2025-06-05,5279.48,11277.64,SUP0250,3.8,0.112,6
P09807,Furniture Item 9807,Furniture,Living Room,Brand_56,2021-09-03,8553.47,10809.56,SUP0073,3.4,0.022,12
P09808,Electronics Item 9808,Electronics,Mobiles,Brand_22,2023-01-16,4204.19,9073.81,SUP0041,3.5,0.065,36
P09809,Grocery Item 9809,Grocery,Staples,Brand_10,2023-08-05,217.5,279.06,SUP0498,5.0,0.045,0
P09810,Fashion Item 9810,Fashion,Womenswear,Brand_38,2020-02-01,1584.02,2596.27,SUP0006,1.9,0.2,0
P09811,Grocery Item 9811,Grocery,Staples,Brand_9,2020-04-11,230.08,306.07,SUP0248,,0.022,0
P09812,Grocery Item 9812,Grocery,Staples,Brand_61,2024-01-08,144.41,291.23,SUP0200,,0.035,0
P09813,Electronics Item 9813,Electronics,Mobiles,Brand_75,2022-07-30,4170.07,6498.39,SUP0101,2.8,0.126,6
P09814,Furniture Item 9814,Furniture,Living Room,Brand_63,2022-01-11,38391.19,50327.92,SUP0490,4.5,0.066,24
P09815,Electronics Item 9815,Electronics,Mobiles,Brand_98,2019-04-05,2948.72,5829.03,SUP0467,,0.036,36
P09816,Electronics Item 9816,Electronics,Mobiles,Brand_7,2023-01-21,9306.14,18504.14,SUP0242,2.8,0.145,6
P09817,Fashion Item 9817,Fashion,Womenswear,Brand_72,2022-07-29,1564.53,2529.28,SUP0282,4.3,0.102,0
P09818,Electronics Item 9818,Electronics,Mobiles,Brand_42,2024-02-15,15009.99,19747.88,SUP0091,4.7,0.005,24
P09819,Home Appliances Item 9819,Home Appliances,Kitchen,Brand_48,2023-04-25,1592.15,3160.63,SUP0471,3.9,0.043,36
P09820,Grocery Item 9820,Grocery,Staples,Brand_1,2021-02-14,253.48,556.72,SUP0108,3.5,0.042,0
P09821,Furniture Item 9821,Furniture,Living Room,Brand_28,2018-03-04,7278.27,13717.82,SUP0016,4.6,0.093,12
P09822,Fashion Item 9822,Fashion,Womenswear,Brand_79,2023-03-26,448.87,971.81,SUP0170,3.7,0.066,0
P09823,Grocery Item 9823,Grocery,Staples,Brand_31,2024-03-02,292.84,452.44,SUP0493,2.5,0.155,0
P09824,Grocery Item 9824,Grocery,Staples,Brand_51,2018-03-24,229.64,498.68,SUP0005,4.2,0.029,0
P09825,Fashion Item 9825,Fashion,Womenswear,Brand_65,2023-06-20,2753.61,4865.19,SUP0369,3.5,0.158,0
P09826,Fashion Item 9826,Fashion,Womenswear,Brand_22,2021-01-04,1824.3,3056.98,SUP0268,3.4,0.089,0
P09827,Furniture Item 9827,Furniture,Living Room,Brand_64,2018-05-12,13824.59,20805.84,SUP0462,4.8,0.04,6
P09828,Electronics Item 9828,Electronics,Mobiles,Brand_33,2022-08-30,7577.04,10202.41,SUP0111,4.2,0.018,6
P09829,Fashion Item 9829,Fashion,Womenswear,Brand_96,2024-10-06,2839.23,3843.8,SUP0187,4.6,0.098,0
P09830,Electronics Item 9830,Electronics,Mobiles,Brand_76,2020-06-07,21776.8,27216.14,SUP0094,3.7,0.067,12
P09831,Electronics Item 9831,Electronics,Mobiles,Brand_88,2025-11-06,10484.75,14346.81,SUP0312,3.3,0.005,6
P09832,Fashion Item 9832,Fashion,Womenswear,Brand_93,2020-12-08,1176.72,1940.51,SUP0253,4.6,0.099,0
P09833,Fashion Item 9833,Fashion,Womenswear,Brand_34,2023-11-08,2060.98,2989.35,SUP0216,4.6,0.123,0
P09834,Electronics Item 9834,Electronics,Mobiles,Brand_4,2019-12-23,7763.92,16755.77,SUP0041,4.4,0.013,24
P09835,Fashion Item 9835,Fashion,Womenswear,Brand_66,2019-05-11,849.42,1209.77,SUP0391,3.8,0.132,0
P09836,Electronics Item 9836,Electronics,Mobiles,Brand_52,2019-11-20,15701.21,19356.27,SUP0117,3.8,0.038,12
P09837,Fashion Item 9837,Fashion,Womenswear,Brand_37,2019-01-27,521.33,944.13,SUP0215,3.3,0.074,0
P09838,Grocery Item 9838,Grocery,Staples,Brand_41,2018-11-22,163.22,217.35,SUP0487,5.0,0.013,0
P09839,Fashion Item 9839,Fashion,Womenswear,Brand_78,2019-05-06,1164.02,1439.48,SUP0438,3.7,0.05,0
P09840,Furniture Item 9840,Furniture,Living Room,Brand_67,2024-04-17,12357.58,17824.69,SUP0056,3.6,0.023,6
P09841,Electronics Item 9841,Electronics,Mobiles,Brand_64,2019-07-10,22742.74,29810.24,SUP0450,4.7,0.045,6
P09842,Home Appliances Item 9842,Home Appliances,Kitchen,Brand_71,2025-02-11,7127.11,13858.81,SUP0290,3.7,0.058,36
P09843,Fashion Item 9843,Fashion,Womenswear,Brand_74,2018-04-15,833.71,1068.68,SUP0125,4.0,0.107,0
P09844,Grocery Item 9844,Grocery,Staples,Brand_77,2018-01-08,880.65,1163.06,SUP0141,4.4,0.051,0
P09845,Electronics Item 9845,Electronics,Mobiles,Brand_58,2025-06-24,11364.42,14256.22,SUP0235,3.5,0.051,12
P09846,Home Appliances Item 9846,Home Appliances,Kitchen,Brand_59,2021-12-27,4893.06,10181.97,SUP0259,2.7,0.138,12
P09847,Electronics Item 9847,Electronics,Mobiles,Brand_11,2019-11-08,18381.48,25426.31,SUP0465,,0.128,24
P09848,Fashion Item 9848,Fashion,Womenswear,Brand_36,2023-04-08,658.15,943.89,SUP0327,3.9,0.108,0
P09849,Grocery Item 9849,Grocery,Staples,Brand_12,2025-05-28,180.14,336.89,SUP0354,3.0,0.005,0
P09850,Fashion Item 9850,Fashion,Womenswear,Brand_52,2020-07-02,541.56,1054.42,SUP0478,4.4,0.08,0
P09851,Furniture Item 9851,Furniture,Living Room,Brand_50,2021-02-28,7601.4,16568.79,SUP0119,4.1,0.086,12
P09852,Home Appliances Item 9852,Home Appliances,Kitchen,Brand_38,2024-02-19,5175.62,8859.26,SUP0018,4.3,0.059,12
P09853,Fashion Item 9853,Fashion,Womenswear,Brand_59,2018-03-10,2284.73,3582.31,SUP0419,3.4,0.088,0
P09854,Grocery Item 9854,Grocery,Staples,Brand_94,2018-07-30,253.52,395.0,SUP0202,4.4,0.062,0
P09855,Fashion Item 9855,Fashion,Womenswear,Brand_25,2021-03-02,1983.71,2442.81,SUP0013,4.2,0.128,0
P09856,Grocery Item 9856,Grocery,Staples,Brand_83,2024-05-20,421.9,729.63,SUP0023,3.9,0.066,0
P09857,Electronics Item 9857,Electronics,Mobiles,Brand_88,2024-09-16,15297.39,29568.7,SUP0445,3.2,0.005,24
P09858,Fashion Item 9858,Fashion,Womenswear,Brand_13,2024-09-12,745.7,1498.72,SUP0424,3.2,0.083,0
P09859,Fashion Item 9859,Fashion,Womenswear,Brand_61,2023-08-18,1535.82,2483.2,SUP0315,3.4,0.087,0
P09860,Grocery Item 9860,Grocery,Staples,Brand_14,2025-02-25,290.03,450.51,SUP0051,4.4,0.034,0
P09861,Electronics Item 9861,Electronics,Mobiles,Brand_88,2019-12-30,11854.04,24433.65,SUP0129,4.1,0.104,6
P09862,Electronics Item 9862,Electronics,Mobiles,Brand_42,2024-05-01,7381.13,10196.38,SUP0460,3.9,0.102,36
P09863,Grocery Item 9863,Grocery,Staples,Brand_27,2022-01-29,604.44,1087.16,SUP0279,3.5,0.035,0
P09864,Electronics Item 9864,Electronics,Mobiles,Brand_65,2022-11-02,4566.91,8940.18,SUP0341,3.0,0.057,24
P09865,Fashion Item 9865,Fashion,Womenswear,Brand_68,2024-04-20,1177.04,1644.32,SUP0464,4.1,0.114,0
P09866,Grocery Item 9866,Grocery,Staples,Brand_85,2025-10-05,182.24,298.48,SUP0313,4.6,0.035,0
P09867,Grocery Item 9867,Grocery,Staples,Brand_88,2021-03-25,352.92,656.46,SUP0191,,0.005,0
P09868,Electronics Item 9868,Electronics,Mobiles,Brand_82,2018-07-17,3334.23,6536.69,SUP0099,3.9,0.037,36
P09869,Electronics Item 9869,Electronics,Mobiles,Brand_83,2022-11-13,11299.17,16658.77,SUP0076,4.3,0.087,6
P09870,Grocery Item 9870,Grocery,Staples,Brand_39,2018-06-29,196.46,324.72,SUP0162,4.0,0.053,0
P09871,Fashion Item 9871,Fashion,Womenswear,Brand_8,2022-03-16,1627.57,2177.46,SUP0180,3.1,0.036,0
P09872,Grocery Item 9872,Grocery,Staples,Brand_7,2021-10-29,341.66,544.06,SUP0328,4.1,0.005,0
P09873,Electronics Item 9873,Electronics,Mobiles,Brand_86,2021-04-11,18712.41,39297.18,SUP0380,3.1,0.026,24
P09874,Electronics Item 9874,Electronics,Mobiles,Brand_13,2025-03-02,11338.24,22187.07,SUP0390,3.5,0.029,12
P09875,Grocery Item 9875,Grocery,Staples,Brand_32,2022-03-12,235.18,347.58,SUP0356,4.4,0.02,0
P09876,Furniture Item 9876,Furniture,Living Room,Brand_47,2025-09-04,5949.39,9869.11,SUP0025,3.9,0.076,6
P09877,Fashion Item 9877,Fashion,Womenswear,Brand_89,2022-12-04,663.06,818.38,SUP0202,3.0,0.085,0
P09878,Grocery Item 9878,Grocery,Staples,Brand_81,2025-03-23,252.64,497.89,SUP0008,3.0,0.013,0
P09879,Home Appliances Item 9879,Home Appliances,Kitchen,Brand_76,2021-10-25,5727.19,12023.22,SUP0337,4.0,0.025,6
P09880,Grocery Item 9880,Grocery,Staples,Brand_93,2018-02-27,529.33,945.51,SUP0450,,0.073,0
P09881,Electronics Item 9881,Electronics,Mobiles,Brand_25,2021-12-09,8309.2,17369.6,SUP0177,3.9,0.082,12
P09882,Fashion Item 9882,Fashion,Womenswear,Brand_18,2025-01-08,778.85,1212.7,SUP0453,2.6,0.183,0
P09883,Fashion Item 9883,Fashion,Womenswear,Brand_22,2025-12-17,681.5,855.66,SUP0492,3.5,0.174,0
P09884,Electronics Item 9884,Electronics,Mobiles,Brand_31,2024-09-25,6298.86,8199.86,SUP0044,3.7,0.075,36
P09885,Home Appliances Item 9885,Home Appliances,Kitchen,Brand_47,2019-05-22,32885.36,41435.47,SUP0242,3.8,0.078,24
P09886,Grocery Item 9886,Grocery,Staples,Brand_25,2025-02-09,437.63,621.72,SUP0121,4.0,0.042,0
P09887,Fashion Item 9887,Fashion,Womenswear,Brand_70,2019-11-08,2106.38,3030.4,SUP0249,4.0,0.153,0
P09888,Grocery Item 9888,Grocery,Staples,Brand_29,2018-07-27,151.3,294.68,SUP0278,4.3,0.071,0
P09889,Electronics Item 9889,Electronics,Mobiles,Brand_63,2025-06-16,15455.8,19035.61,SUP0123,4.0,0.005,36
P09890,Grocery Item 9890,Grocery,Staples,Brand_45,2019-08-06,235.54,290.2,SUP0206,2.9,0.113,0
P09891,Furniture Item 9891,Furniture,Living Room,Brand_86,2021-11-18,5305.23,10569.79,SUP0178,3.4,0.071,6
P09892,Fashion Item 9892,Fashion,Womenswear,Brand_82,2020-01-20,613.6,832.71,SUP0127,3.9,0.115,0
P09893,Grocery Item 9893,Grocery,Staples,Brand_36,2020-03-13,493.05,675.85,SUP0334,4.0,0.103,0
P09894,Grocery Item 9894,Grocery,Staples,Brand_14,2023-06-03,257.7,567.09,SUP0380,3.4,0.069,0
P09895,Fashion Item 9895,Fashion,Womenswear,Brand_81,2025-01-11,504.77,757.51,SUP0205,3.3,0.061,0
P09896,Electronics Item 9896,Electronics,Mobiles,Brand_5,2025-09-17,12016.85,15244.47,SUP0022,,0.041,24
P09897,Furniture Item 9897,Furniture,Living Room,Brand_60,2024-12-20,8023.82,11257.81,SUP0008,,0.053,6
P09898,Fashion Item 9898,Fashion,Womenswear,Brand_29,2021-02-03,843.96,1039.1,SUP0456,4.2,0.118,0
P09899,Electronics Item 9899,Electronics,Mobiles,Brand_68,2022-07-12,7419.41,13842.91,SUP0115,3.9,0.038,24
P09900,Electronics Item 9900,Electronics,Mobiles,Brand_10,2020-01-02,9102.86,12186.21,SUP0084,4.2,0.048,6
P09901,Fashion Item 9901,Fashion,Womenswear,Brand_94,2022-08-04,1568.66,2786.95,SUP0249,4.0,0.099,0
P09902,Fashion Item 9902,Fashion,Womenswear,Brand_36,2024-07-19,547.58,908.58,SUP0194,3.7,0.033,0
P09903,Furniture Item 9903,Furniture,Living Room,Brand_69,2022-09-13,10191.52,14837.54,SUP0158,4.3,0.018,6
P09904,Grocery Item 9904,Grocery,Staples,Brand_86,2022-09-04,285.07,416.59,SUP0129,3.7,0.053,0
P09905,Fashion Item 9905,Fashion,Womenswear,Brand_90,2019-07-07,2015.03,3044.7,SUP0049,3.6,0.135,0
P09906,Fashion Item 9906,Fashion,Womenswear,Brand_50,2020-12-10,1100.7,1675.34,SUP0254,5.0,0.073,0
P09907,Home Appliances Item 9907,Home Appliances,Kitchen,Brand_17,2018-03-21,7333.0,15216.7,SUP0226,,0.041,6
P09908,Grocery Item 9908,Grocery,Staples,Brand_20,2020-05-21,206.36,280.93,SUP0430,4.1,0.091,0
P09909,Fashion Item 9909,Fashion,Womenswear,Brand_33,2019-09-20,1048.65,1361.98,SUP0054,2.7,0.248,0
P09910,Grocery Item 9910,Grocery,Staples,Brand_97,2019-03-18,417.01,776.11,SUP0496,4.7,0.061,0
P09911,Home Appliances Item 9911,Home Appliances,Kitchen,Brand_71,2019-01-03,5384.37,7518.08,SUP0414,4.4,0.053,24
P09912,Fashion Item 9912,Fashion,Womenswear,Brand_9,2019-06-01,1561.36,1944.39,SUP0053,3.7,0.131,0
P09913,Electronics Item 9913,Electronics,Mobiles,Brand_6,2019-08-29,10376.5,17220.46,SUP0458,3.7,0.006,36
P09914,Fashion Item 9914,Fashion,Womenswear,Brand_25,2019-12-10,918.64,2024.96,SUP0421,3.6,0.012,0
P09915,Grocery Item 9915,Grocery,Staples,Brand_75,2024-04-05,332.68,590.33,SUP0364,4.0,0.076,0
P09916,Grocery Item 9916,Grocery,Staples,Brand_100,2019-09-14,441.49,613.43,SUP0344,4.2,0.005,0
P09917,Fashion Item 9917,Fashion,Womenswear,Brand_94,2024-06-26,2270.64,3781.38,SUP0087,4.8,0.106,0
P09918,Furniture Item 9918,Furniture,Living Room,Brand_60,2022-10-21,10597.22,16129.96,SUP0271,3.8,0.08,6
P09919,Electronics Item 9919,Electronics,Mobiles,Brand_23,2025-01-13,9825.15,18871.48,SUP0058,4.3,0.053,24
P09920,Grocery Item 9920,Grocery,Staples,Brand_23,2020-08-16,115.31,227.67,SUP0434,4.2,0.056,0
P09921,Fashion Item 9921,Fashion,Womenswear,Brand_97,2019-07-27,865.33,1241.66,SUP0112,3.2,0.113,0
P09922,Fashion Item 9922,Fashion,Womenswear,Brand_53,2019-12-26,1093.21,1591.63,SUP0196,2.5,0.218,0
P09923,Fashion Item 9923,Fashion,Womenswear,Brand_14,2024-12-14,2033.32,3581.47,SUP0018,4.2,0.088,0
P09924,Electronics Item 9924,Electronics,Mobiles,Brand_71,2025-11-24,10121.06,18337.9,SUP0004,3.9,0.005,6
P09925,Electronics Item 9925,Electronics,Mobiles,Brand_38,2022-07-03,16967.97,26104.43,SUP0094,3.8,0.005,12
P09926,Home Appliances Item 9926,Home Appliances,Kitchen,Brand_59,2021-06-17,6838.95,8444.4,SUP0219,4.6,0.017,6
P09927,Electronics Item 9927,Electronics,Mobiles,Brand_51,2020-11-26,18790.49,24957.06,SUP0424,4.1,0.08,6
P09928,Furniture Item 9928,Furniture,Living Room,Brand_62,2019-12-01,13863.73,27291.82,SUP0081,,0.079,24
P09929,Electronics Item 9929,Electronics,Mobiles,Brand_99,2021-06-07,18538.99,24420.57,SUP0266,3.3,0.051,36
P09930,Fashion Item 9930,Fashion,Womenswear,Brand_98,2022-10-19,1895.94,2346.01,SUP0208,3.4,0.086,0
P09931,Fashion Item 9931,Fashion,Womenswear,Brand_53,2022-12-20,866.15,1346.34,SUP0053,4.2,0.111,0
P09932,Grocery Item 9932,Grocery,Staples,Brand_36,2020-07-09,637.3,1168.89,SUP0111,3.1,0.09,0
P09933,Furniture Item 9933,Furniture,Living Room,Brand_63,2023-07-31,16169.38,20388.26,SUP0206,4.5,0.005,36
P09934,Grocery Item 9934,Grocery,Staples,Brand_43,2020-10-27,421.24,760.11,SUP0107,3.7,0.007,0
P09935,Fashion Item 9935,Fashion,Womenswear,Brand_97,2018-07-17,3011.32,4871.73,SUP0445,4.2,0.107,0
P09936,Grocery Item 9936,Grocery,Staples,Brand_41,2022-12-28,853.2,1042.73,SUP0219,4.2,0.005,0
P09937,Grocery Item 9937,Grocery,Staples,Brand_55,2025-07-19,265.32,370.43,SUP0429,4.6,0.065,0
P09938,Fashion Item 9938,Fashion,Womenswear,Brand_70,2025-10-30,1340.68,1698.8,SUP0347,4.4,0.103,0
P09939,Electronics Item 9939,Electronics,Mobiles,Brand_37,2019-06-14,19123.27,28147.55,SUP0120,4.2,0.005,24
P09940,Furniture Item 9940,Furniture,Living Room,Brand_66,2019-07-15,3711.1,7148.32,SUP0326,3.0,0.032,36
P09941,Grocery Item 9941,Grocery,Staples,Brand_30,2022-11-10,161.52,272.21,SUP0150,2.6,0.155,0
P09942,Electronics Item 9942,Electronics,Mobiles,Brand_90,2018-08-14,8625.14,13466.79,SUP0230,3.3,0.035,36
P09943,Grocery Item 9943,Grocery,Staples,Brand_44,2021-10-17,97.0,198.89,SUP0297,4.1,0.018,0
P09944,Furniture Item 9944,Furniture,Living Room,Brand_40,2025-05-17,19936.71,29544.76,SUP0251,4.1,0.117,6
P09945,Furniture Item 9945,Furniture,Living Room,Brand_79,2019-08-24,16434.57,22731.55,SUP0062,3.6,0.058,24
P09946,Electronics Item 9946,Electronics,Mobiles,Brand_50,2023-03-25,11003.61,24295.68,SUP0312,3.3,0.043,24
P09947,Electronics Item 9947,Electronics,Mobiles,Brand_30,2021-07-21,18801.4,31873.62,SUP0084,3.5,0.028,36
P09948,Home Appliances Item 9948,Home Appliances,Kitchen,Brand_73,2023-05-14,16925.77,25183.2,SUP0251,4.5,0.005,24
P09949,Fashion Item 9949,Fashion,Womenswear,Brand_33,2023-12-17,1145.05,1405.96,SUP0253,3.2,0.056,0
P09950,Electronics Item 9950,Electronics,Mobiles,Brand_53,2020-06-07,9025.5,11045.47,SUP0276,,0.063,36
P09951,Electronics Item 9951,Electronics,Mobiles,Brand_31,2021-11-24,9771.07,12926.51,SUP0263,3.8,0.064,12
P09952,Furniture Item 9952,Furniture,Living Room,Brand_45,2022-03-14,6050.42,8983.19,SUP0341,3.9,0.042,12
P09953,Grocery Item 9953,Grocery,Staples,Brand_92,2025-02-01,405.53,647.9,SUP0382,3.6,0.062,0
P09954,Electronics Item 9954,Electronics,Mobiles,Brand_22,2024-03-30,16463.03,22344.33,SUP0340,,0.032,36
P09955,Grocery Item 9955,Grocery,Staples,Brand_28,2023-11-09,285.89,430.24,SUP0291,4.1,0.011,0
P09956,Home Appliances Item 9956,Home Appliances,Kitchen,Brand_14,2020-10-18,2318.96,3673.02,SUP0401,4.2,0.092,12
P09957,Fashion Item 9957,Fashion,Womenswear,Brand_19,2018-03-14,649.47,1304.92,SUP0245,3.8,0.064,0
P09958,Electronics Item 9958,Electronics,Mobiles,Brand_74,2022-09-04,29837.97,38241.64,SUP0170,2.0,0.149,6
P09959,Furniture Item 9959,Furniture,Living Room,Brand_79,2023-01-16,14619.5,18711.96,SUP0035,3.7,0.005,6
